name,time,beacon,rssi,scanner
SequenceRSSI,1578021615746000000,0117C55D14E4,-72,F1307ECB3B90
SequenceRSSI,1578021615754000000,0117C55D14E4,-77,E6D9D20DD197
SequenceRSSI,1578021615787000000,0117C55D14E4,-73,E6D9D20DD197
SequenceRSSI,1578021615931000000,0117C55D14E4,-75,E13B805C6CB0
SequenceRSSI,1578021615995000000,0117C55D14E4,-66,DF231643E227
SequenceRSSI,1578021615995000000,0117C55D14E4,-73,DD697EA75B68
SequenceRSSI,1578021616128000000,0117C55D14E4,-64,E13B805C6CB0
SequenceRSSI,1578021616128000000,0117C55D14E4,-70,F1307ECB3B90
SequenceRSSI,1578021616128000000,0117C55D14E4,-72,E96AF2C858BA
SequenceRSSI,1578021616128000000,0117C55D14E4,-79,D2B6503554D7
SequenceRSSI,1578021616128000000,0117C55D14E4,-74,EC72840D9AD3
SequenceRSSI,1578021616138000000,0117C55D14E4,-75,E6D9D20DD197
SequenceRSSI,1578021616221000000,0117C55D14E4,-69,CD4533FFC0E1
SequenceRSSI,1578021616276000000,0117C55D14E4,-75,F69A86823B96
SequenceRSSI,1578021616276000000,0117C55D14E4,-73,E13B805C6CB0
SequenceRSSI,1578021616342000000,0117C55D14E4,-77,CD4533FFC0E1
SequenceRSSI,1578021616373000000,0117C55D14E4,-71,F69A86823B96
SequenceRSSI,1578021616396000000,0117C55D14E4,-72,F1307ECB3B90
SequenceRSSI,1578021616409000000,0117C55D14E4,-76,E96AF2C858BA
SequenceRSSI,1578021616504000000,0117C55D14E4,-70,E96AF2C858BA
SequenceRSSI,1578021616579000000,0117C55D14E4,-72,E6D9D20DD197
SequenceRSSI,1578021616581000000,0117C55D14E4,-95,E8FD0B453DC4
SequenceRSSI,1578021616744000000,0117C55D14E4,-64,DF231643E227
SequenceRSSI,1578021616869000000,0117C55D14E4,-73,E6D9D20DD197
SequenceRSSI,1578021617040000000,0117C55D14E4,-93,FB2EE01C18CE
SequenceRSSI,1578021617151000000,0117C55D14E4,-93,FB2EE01C18CE
SequenceRSSI,1578021617152000000,0117C55D14E4,-94,FB2EE01C18CE
SequenceRSSI,1578021617177000000,0117C55D14E4,-73,E96AF2C858BA
SequenceRSSI,1578021617237000000,0117C55D14E4,-82,E96AF2C858BA
SequenceRSSI,1578021617424000000,0117C55D14E4,-97,F1EDAF28E08A
SequenceRSSI,1578021617456000000,0117C55D14E4,-95,F1EDAF28E08A
SequenceRSSI,1578021617492000000,0117C55D14E4,-73,E96AF2C858BA
SequenceRSSI,1578021617525000000,0117C55D14E4,-90,F1EDAF28E08A
SequenceRSSI,1578021617682000000,0117C55D14E4,-94,F1EDAF28E08A
SequenceRSSI,1578021617761000000,0117C55D14E4,-83,CD4533FFC0E1
SequenceRSSI,1578021617791000000,0117C55D14E4,-63,DF231643E227
SequenceRSSI,1578021617807000000,0117C55D14E4,-75,E96AF2C858BA
SequenceRSSI,1578021617836000000,0117C55D14E4,-88,FB2EE01C18CE
SequenceRSSI,1578021618105000000,0117C55D14E4,-69,E96AF2C858BA
SequenceRSSI,1578021618187000000,0117C55D14E4,-80,F69A86823B96
SequenceRSSI,1578021618188000000,0117C55D14E4,-71,E13B805C6CB0
SequenceRSSI,1578021618191000000,0117C55D14E4,-85,F69A86823B96
SequenceRSSI,1578021618229000000,0117C55D14E4,-68,DF231643E227
SequenceRSSI,1578021618229000000,0117C55D14E4,-88,F69A86823B96
SequenceRSSI,1578021618331000000,0117C55D14E4,-71,E96AF2C858BA
SequenceRSSI,1578021618391000000,0117C55D14E4,-82,FB2EE01C18CE
SequenceRSSI,1578021618502000000,0117C55D14E4,-68,E6D9D20DD197
SequenceRSSI,1578021618504000000,0117C55D14E4,-68,E6D9D20DD197
SequenceRSSI,1578021618513000000,0117C55D14E4,-68,E6D9D20DD197
SequenceRSSI,1578021618536000000,0117C55D14E4,-76,E96AF2C858BA
SequenceRSSI,1578021618540000000,0117C55D14E4,-88,CD4533FFC0E1
SequenceRSSI,1578021618547000000,0117C55D14E4,-75,E6D9D20DD197
SequenceRSSI,1578021618549000000,0117C55D14E4,-84,D2B6503554D7
SequenceRSSI,1578021618549000000,0117C55D14E4,-74,E6D9D20DD197
SequenceRSSI,1578021618549000000,0117C55D14E4,-87,FDAE5980F28C
SequenceRSSI,1578021618580000000,0117C55D14E4,-65,DF231643E227
SequenceRSSI,1578021618613000000,0117C55D14E4,-70,E96AF2C858BA
SequenceRSSI,1578021618674000000,0117C55D14E4,-75,F69A86823B96
SequenceRSSI,1578021618740000000,0117C55D14E4,-71,CD4533FFC0E1
SequenceRSSI,1578021618749000000,0117C55D14E4,-89,D2B6503554D7
SequenceRSSI,1578021618750000000,0117C55D14E4,-82,DD697EA75B68
SequenceRSSI,1578021618763000000,0117C55D14E4,-78,E6D9D20DD197
SequenceRSSI,1578021618803000000,0117C55D14E4,-76,E96AF2C858BA
SequenceRSSI,1578021618819000000,0117C55D14E4,-80,EC72840D9AD3
SequenceRSSI,1578021618875000000,0117C55D14E4,-72,E6D9D20DD197
SequenceRSSI,1578021619005000000,0117C55D14E4,-65,DF231643E227
SequenceRSSI,1578021619005000000,0117C55D14E4,-83,FB2EE01C18CE
SequenceRSSI,1578021619168000000,0117C55D14E4,-70,E6D9D20DD197
SequenceRSSI,1578021619260000000,0117C55D14E4,-91,D2B6503554D7
SequenceRSSI,1578021619325000000,0117C55D14E4,-87,E6D9D20DD197
SequenceRSSI,1578021619326000000,0117C55D14E4,-85,CD4533FFC0E1
SequenceRSSI,1578021619396000000,0117C55D14E4,-76,E96AF2C858BA
SequenceRSSI,1578021619539000000,0117C55D14E4,-77,E13B805C6CB0
SequenceRSSI,1578021619540000000,0117C55D14E4,-80,E13B805C6CB0
SequenceRSSI,1578021619635000000,0117C55D14E4,-77,E6D9D20DD197
SequenceRSSI,1578021619654000000,0117C55D14E4,-75,CD4533FFC0E1
SequenceRSSI,1578021619747000000,0117C55D14E4,-64,DF231643E227
SequenceRSSI,1578021619879000000,0117C55D14E4,-69,E6D9D20DD197
SequenceRSSI,1578021619881000000,0117C55D14E4,-68,E96AF2C858BA
SequenceRSSI,1578021619923000000,0117C55D14E4,-94,E43355CA8B96
SequenceRSSI,1578021620055000000,0117C55D14E4,-71,E6D9D20DD197
SequenceRSSI,1578021620153000000,0117C55D14E4,-69,E96AF2C858BA
SequenceRSSI,1578021620158000000,0117C55D14E4,-84,DF231643E227
SequenceRSSI,1578021620158000000,0117C55D14E4,-80,E96AF2C858BA
SequenceRSSI,1578021620212000000,0117C55D14E4,-70,E6D9D20DD197
SequenceRSSI,1578021620291000000,0117C55D14E4,-81,F69A86823B96
SequenceRSSI,1578021620329000000,0117C55D14E4,-74,F69A86823B96
SequenceRSSI,1578021620407000000,0117C55D14E4,-81,EC72840D9AD3
SequenceRSSI,1578021620539000000,0117C55D14E4,-75,E96AF2C858BA
SequenceRSSI,1578021620539000000,0117C55D14E4,-72,FB2EE01C18CE
SequenceRSSI,1578021620644000000,0117C55D14E4,-73,CD4533FFC0E1
SequenceRSSI,1578021620647000000,0117C55D14E4,-81,FB2EE01C18CE
SequenceRSSI,1578021620663000000,0117C55D14E4,-85,F69A86823B96
SequenceRSSI,1578021620665000000,0117C55D14E4,-75,FB2EE01C18CE
SequenceRSSI,1578021620665000000,0117C55D14E4,-75,E13B805C6CB0
SequenceRSSI,1578021620738000000,0117C55D14E4,-66,E6D9D20DD197
SequenceRSSI,1578021620797000000,0117C55D14E4,-93,F1EDAF28E08A
SequenceRSSI,1578021620813000000,0117C55D14E4,-58,DF231643E227
SequenceRSSI,1578021620858000000,0117C55D14E4,-82,EC72840D9AD3
SequenceRSSI,1578021620889000000,0117C55D14E4,-74,E96AF2C858BA
SequenceRSSI,1578021620931000000,0117C55D14E4,-80,D2B6503554D7
SequenceRSSI,1578021620989000000,0117C55D14E4,-72,FB2EE01C18CE
SequenceRSSI,1578021621091000000,0117C55D14E4,-72,F69A86823B96
SequenceRSSI,1578021621126000000,0117C55D14E4,-71,E96AF2C858BA
SequenceRSSI,1578021621179000000,0117C55D14E4,-70,E96AF2C858BA
SequenceRSSI,1578021621236000000,0117C55D14E4,-64,DF231643E227
SequenceRSSI,1578021621238000000,0117C55D14E4,-74,E6D9D20DD197
SequenceRSSI,1578021621258000000,0117C55D14E4,-79,CD4533FFC0E1
SequenceRSSI,1578021621261000000,0117C55D14E4,-68,E96AF2C858BA
SequenceRSSI,1578021621294000000,0117C55D14E4,-73,FB2EE01C18CE
SequenceRSSI,1578021621294000000,0117C55D14E4,-95,F69A86823B96
SequenceRSSI,1578021621312000000,0117C55D14E4,-76,D2B6503554D7
SequenceRSSI,1578021621389000000,0117C55D14E4,-77,E96AF2C858BA
SequenceRSSI,1578021621506000000,0117C55D14E4,-78,F69A86823B96
SequenceRSSI,1578021621515000000,0117C55D14E4,-92,F1EDAF28E08A
SequenceRSSI,1578021621515000000,0117C55D14E4,-85,C400A2E19293
SequenceRSSI,1578021621578000000,0117C55D14E4,-74,EC72840D9AD3
SequenceRSSI,1578021621579000000,0117C55D14E4,-65,DF231643E227
SequenceRSSI,1578021621602000000,0117C55D14E4,-66,E13B805C6CB0
SequenceRSSI,1578021621638000000,0117C55D14E4,-89,FDAE5980F28C
SequenceRSSI,1578021621673000000,0117C55D14E4,-72,EC72840D9AD3
SequenceRSSI,1578021621725000000,0117C55D14E4,-73,CD4533FFC0E1
SequenceRSSI,1578021621725000000,0117C55D14E4,-95,E8FD0B453DC4
SequenceRSSI,1578021621734000000,0117C55D14E4,-82,F1307ECB3B90
SequenceRSSI,1578021621830000000,0117C55D14E4,-73,DF231643E227
SequenceRSSI,1578021621867000000,0117C55D14E4,-75,E6D9D20DD197
SequenceRSSI,1578021621898000000,0117C55D14E4,-75,DF231643E227
SequenceRSSI,1578021621910000000,0117C55D14E4,-76,E96AF2C858BA
SequenceRSSI,1578021621949000000,0117C55D14E4,-83,E6D9D20DD197
SequenceRSSI,1578021622010000000,0117C55D14E4,-79,E96AF2C858BA
SequenceRSSI,1578021622062000000,0117C55D14E4,-67,E13B805C6CB0
SequenceRSSI,1578021622062000000,0117C55D14E4,-85,DF231643E227
SequenceRSSI,1578021622068000000,0117C55D14E4,-77,CD4533FFC0E1
SequenceRSSI,1578021622068000000,0117C55D14E4,-87,FB2EE01C18CE
SequenceRSSI,1578021622080000000,0117C55D14E4,-70,E96AF2C858BA
SequenceRSSI,1578021622106000000,0117C55D14E4,-64,DF231643E227
SequenceRSSI,1578021622134000000,0117C55D14E4,-78,FB2EE01C18CE
SequenceRSSI,1578021622269000000,0117C55D14E4,-81,E6D9D20DD197
SequenceRSSI,1578021622271000000,0117C55D14E4,-69,E13B805C6CB0
SequenceRSSI,1578021622353000000,0117C55D14E4,-70,DF231643E227
SequenceRSSI,1578021622374000000,0117C55D14E4,-71,E96AF2C858BA
SequenceRSSI,1578021622378000000,0117C55D14E4,-66,DF231643E227
SequenceRSSI,1578021622382000000,0117C55D14E4,-84,FB2EE01C18CE
SequenceRSSI,1578021622392000000,0117C55D14E4,-88,E43355CA8B96
SequenceRSSI,1578021622393000000,0117C55D14E4,-87,FDAE5980F28C
SequenceRSSI,1578021622426000000,0117C55D14E4,-82,FB2EE01C18CE
SequenceRSSI,1578021622433000000,0117C55D14E4,-65,DF231643E227
SequenceRSSI,1578021622449000000,0117C55D14E4,-71,EC72840D9AD3
SequenceRSSI,1578021622469000000,0117C55D14E4,-83,E6D9D20DD197
SequenceRSSI,1578021622486000000,0117C55D14E4,-94,FB2EE01C18CE
SequenceRSSI,1578021622515000000,0117C55D14E4,-75,D2B6503554D7
SequenceRSSI,1578021622547000000,0117C55D14E4,-72,F1307ECB3B90
SequenceRSSI,1578021622645000000,0117C55D14E4,-62,E13B805C6CB0
SequenceRSSI,1578021622646000000,0117C55D14E4,-73,EC72840D9AD3
SequenceRSSI,1578021622670000000,0117C55D14E4,-87,E6D9D20DD197
SequenceRSSI,1578021622670000000,0117C55D14E4,-75,DF231643E227
SequenceRSSI,1578021622709000000,0117C55D14E4,-84,E96AF2C858BA
SequenceRSSI,1578021622737000000,0117C55D14E4,-66,E13B805C6CB0
SequenceRSSI,1578021622750000000,0117C55D14E4,-70,D2B6503554D7
SequenceRSSI,1578021622765000000,0117C55D14E4,-89,FB2EE01C18CE
SequenceRSSI,1578021622779000000,0117C55D14E4,-69,E13B805C6CB0
SequenceRSSI,1578021622875000000,0117C55D14E4,-85,EC72840D9AD3
SequenceRSSI,1578021622875000000,0117C55D14E4,-93,F1EDAF28E08A
SequenceRSSI,1578021622935000000,0117C55D14E4,-69,DF231643E227
SequenceRSSI,1578021622950000000,0117C55D14E4,-75,E96AF2C858BA
SequenceRSSI,1578021623018000000,0117C55D14E4,-89,F1EDAF28E08A
SequenceRSSI,1578021623084000000,0117C55D14E4,-94,E6D9D20DD197
SequenceRSSI,1578021623219000000,0117C55D14E4,-79,DB8B36A69C56
SequenceRSSI,1578021623250000000,0117C55D14E4,-67,E13B805C6CB0
SequenceRSSI,1578021623272000000,0117C55D14E4,-74,E96AF2C858BA
SequenceRSSI,1578021623300000000,0117C55D14E4,-70,E13B805C6CB0
SequenceRSSI,1578021623390000000,0117C55D14E4,-89,F1EDAF28E08A
SequenceRSSI,1578021623391000000,0117C55D14E4,-84,E6D9D20DD197
SequenceRSSI,1578021623540000000,0117C55D14E4,-91,FB2EE01C18CE
SequenceRSSI,1578021623564000000,0117C55D14E4,-71,E96AF2C858BA
SequenceRSSI,1578021623611000000,0117C55D14E4,-77,DF231643E227
SequenceRSSI,1578021623768000000,0117C55D14E4,-77,CD4533FFC0E1
SequenceRSSI,1578021623926000000,0117C55D14E4,-68,F1307ECB3B90
SequenceRSSI,1578021623940000000,0117C55D14E4,-83,E96AF2C858BA
SequenceRSSI,1578021623978000000,0117C55D14E4,-78,DF231643E227
SequenceRSSI,1578021624014000000,0117C55D14E4,-79,E13B805C6CB0
SequenceRSSI,1578021624053000000,0117C55D14E4,-73,E96AF2C858BA
SequenceRSSI,1578021624159000000,0117C55D14E4,-66,DF231643E227
SequenceRSSI,1578021624159000000,0117C55D14E4,-89,DD697EA75B68
SequenceRSSI,1578021624246000000,0117C55D14E4,-84,E96AF2C858BA
SequenceRSSI,1578021624254000000,0117C55D14E4,-80,C400A2E19293
SequenceRSSI,1578021624314000000,0117C55D14E4,-71,F1307ECB3B90
SequenceRSSI,1578021624388000000,0117C55D14E4,-72,DB8B36A69C56
SequenceRSSI,1578021624445000000,0117C55D14E4,-75,F69A86823B96
SequenceRSSI,1578021624457000000,0117C55D14E4,-82,F69A86823B96
SequenceRSSI,1578021624472000000,0117C55D14E4,-76,FDAE5980F28C
SequenceRSSI,1578021624498000000,0117C55D14E4,-75,CD4533FFC0E1
SequenceRSSI,1578021624693000000,0117C55D14E4,-90,E6D9D20DD197
SequenceRSSI,1578021624755000000,0117C55D14E4,-82,EC72840D9AD3
SequenceRSSI,1578021624759000000,0117C55D14E4,-70,EC72840D9AD3
SequenceRSSI,1578021624995000000,0117C55D14E4,-91,E43355CA8B96
SequenceRSSI,1578021625039000000,0117C55D14E4,-82,E96AF2C858BA
SequenceRSSI,1578021625083000000,0117C55D14E4,-66,CD4533FFC0E1
SequenceRSSI,1578021625132000000,0117C55D14E4,-87,FB2EE01C18CE
SequenceRSSI,1578021625207000000,0117C55D14E4,-72,F1307ECB3B90
SequenceRSSI,1578021625215000000,0117C55D14E4,-66,CD4533FFC0E1
SequenceRSSI,1578021625310000000,0117C55D14E4,-72,D2B6503554D7
SequenceRSSI,1578021625335000000,0117C55D14E4,-81,E6D9D20DD197
SequenceRSSI,1578021625390000000,0117C55D14E4,-72,EC72840D9AD3
SequenceRSSI,1578021625390000000,0117C55D14E4,-89,E6D9D20DD197
SequenceRSSI,1578021625405000000,0117C55D14E4,-77,DF231643E227
SequenceRSSI,1578021625415000000,0117C55D14E4,-90,FB2EE01C18CE
SequenceRSSI,1578021625471000000,0117C55D14E4,-78,E13B805C6CB0
SequenceRSSI,1578021625520000000,0117C55D14E4,-89,E96AF2C858BA
SequenceRSSI,1578021625583000000,0117C55D14E4,-88,FB2EE01C18CE
SequenceRSSI,1578021625596000000,0117C55D14E4,-91,F1EDAF28E08A
SequenceRSSI,1578021625729000000,0117C55D14E4,-81,D2B6503554D7
SequenceRSSI,1578021625729000000,0117C55D14E4,-80,DD697EA75B68
SequenceRSSI,1578021625753000000,0117C55D14E4,-77,EC72840D9AD3
SequenceRSSI,1578021625786000000,0117C55D14E4,-79,F1307ECB3B90
SequenceRSSI,1578021625849000000,0117C55D14E4,-78,E6D9D20DD197
SequenceRSSI,1578021626079000000,0117C55D14E4,-67,CD4533FFC0E1
SequenceRSSI,1578021626191000000,0117C55D14E4,-91,FB2EE01C18CE
SequenceRSSI,1578021626225000000,0117C55D14E4,-68,CD4533FFC0E1
SequenceRSSI,1578021626323000000,0117C55D14E4,-90,E96AF2C858BA
SequenceRSSI,1578021626323000000,0117C55D14E4,-96,F1EDAF28E08A
SequenceRSSI,1578021626353000000,0117C55D14E4,-94,FB2EE01C18CE
SequenceRSSI,1578021626386000000,0117C55D14E4,-74,DF231643E227
SequenceRSSI,1578021626408000000,0117C55D14E4,-90,E13B805C6CB0
SequenceRSSI,1578021626557000000,0117C55D14E4,-84,E43355CA8B96
SequenceRSSI,1578021626592000000,0117C55D14E4,-82,E6D9D20DD197
SequenceRSSI,1578021626631000000,0117C55D14E4,-67,F69A86823B96
SequenceRSSI,1578021626642000000,0117C55D14E4,-65,CD4533FFC0E1
SequenceRSSI,1578021626780000000,0117C55D14E4,-63,F69A86823B96
SequenceRSSI,1578021626804000000,0117C55D14E4,-89,FB2EE01C18CE
SequenceRSSI,1578021626905000000,0117C55D14E4,-80,EC72840D9AD3
SequenceRSSI,1578021626906000000,0117C55D14E4,-81,E43355CA8B96
SequenceRSSI,1578021626906000000,0117C55D14E4,-79,E96AF2C858BA
SequenceRSSI,1578021626906000000,0117C55D14E4,-87,F1EDAF28E08A
SequenceRSSI,1578021626922000000,0117C55D14E4,-86,DF231643E227
SequenceRSSI,1578021627015000000,0117C55D14E4,-89,E43355CA8B96
SequenceRSSI,1578021627030000000,0117C55D14E4,-68,CD4533FFC0E1
SequenceRSSI,1578021627050000000,0117C55D14E4,-72,DB8B36A69C56
SequenceRSSI,1578021627082000000,0117C55D14E4,-95,E6D9D20DD197
SequenceRSSI,1578021627152000000,0117C55D14E4,-83,E43355CA8B96
SequenceRSSI,1578021627152000000,0117C55D14E4,-67,CD4533FFC0E1
SequenceRSSI,1578021627226000000,0117C55D14E4,-82,E6D9D20DD197
SequenceRSSI,1578021627260000000,0117C55D14E4,-84,E96AF2C858BA
SequenceRSSI,1578021627281000000,0117C55D14E4,-75,E13B805C6CB0
SequenceRSSI,1578021627381000000,0117C55D14E4,-84,E6D9D20DD197
SequenceRSSI,1578021627397000000,0117C55D14E4,-80,E96AF2C858BA
SequenceRSSI,1578021627443000000,0117C55D14E4,-88,F1EDAF28E08A
SequenceRSSI,1578021627446000000,0117C55D14E4,-72,DD697EA75B68
SequenceRSSI,1578021627449000000,0117C55D14E4,-95,E8FD0B453DC4
SequenceRSSI,1578021627572000000,0117C55D14E4,-70,DB8B36A69C56
SequenceRSSI,1578021627578000000,0117C55D14E4,-70,D2B6503554D7
SequenceRSSI,1578021627588000000,0117C55D14E4,-72,D2B6503554D7
SequenceRSSI,1578021627750000000,0117C55D14E4,-72,EC72840D9AD3
SequenceRSSI,1578021627796000000,0117C55D14E4,-91,E6D9D20DD197
SequenceRSSI,1578021627856000000,0117C55D14E4,-73,E13B805C6CB0
SequenceRSSI,1578021627864000000,0117C55D14E4,-72,DD697EA75B68
SequenceRSSI,1578021627896000000,0117C55D14E4,-75,E13B805C6CB0
SequenceRSSI,1578021627954000000,0117C55D14E4,-72,DB8B36A69C56
SequenceRSSI,1578021627982000000,0117C55D14E4,-68,DF231643E227
SequenceRSSI,1578021627989000000,0117C55D14E4,-80,DD697EA75B68
SequenceRSSI,1578021628001000000,0117C55D14E4,-83,E96AF2C858BA
SequenceRSSI,1578021628068000000,0117C55D14E4,-66,CD4533FFC0E1
SequenceRSSI,1578021628122000000,0117C55D14E4,-93,FB2EE01C18CE
SequenceRSSI,1578021628195000000,0117C55D14E4,-86,FB2EE01C18CE
SequenceRSSI,1578021628196000000,0117C55D14E4,-90,F1EDAF28E08A
SequenceRSSI,1578021628222000000,0117C55D14E4,-65,CD4533FFC0E1
SequenceRSSI,1578021628286000000,0117C55D14E4,-94,C400A2E19293
SequenceRSSI,1578021628287000000,0117C55D14E4,-77,E13B805C6CB0
SequenceRSSI,1578021628304000000,0117C55D14E4,-70,F69A86823B96
SequenceRSSI,1578021628363000000,0117C55D14E4,-94,E8FD0B453DC4
SequenceRSSI,1578021628378000000,0117C55D14E4,-61,F69A86823B96
SequenceRSSI,1578021628418000000,0117C55D14E4,-84,FDAE5980F28C
SequenceRSSI,1578021628419000000,0117C55D14E4,-58,F69A86823B96
SequenceRSSI,1578021628504000000,0117C55D14E4,-84,E6D9D20DD197
SequenceRSSI,1578021628504000000,0117C55D14E4,-58,F69A86823B96
SequenceRSSI,1578021628622000000,0117C55D14E4,-74,DB8B36A69C56
SequenceRSSI,1578021628644000000,0117C55D14E4,-66,CD4533FFC0E1
SequenceRSSI,1578021628650000000,0117C55D14E4,-94,E43355CA8B96
SequenceRSSI,1578021628715000000,0117C55D14E4,-71,F1307ECB3B90
SequenceRSSI,1578021628749000000,0117C55D14E4,-71,E13B805C6CB0
SequenceRSSI,1578021629190000000,0117C55D14E4,-73,E13B805C6CB0
SequenceRSSI,1578021629264000000,0117C55D14E4,-61,CD4533FFC0E1
SequenceRSSI,1578021629297000000,0117C55D14E4,-72,D2B6503554D7
SequenceRSSI,1578021629349000000,0117C55D14E4,-75,DF231643E227
SequenceRSSI,1578021629365000000,0117C55D14E4,-66,DF231643E227
SequenceRSSI,1578021629452000000,0117C55D14E4,-89,FB2EE01C18CE
SequenceRSSI,1578021629460000000,0117C55D14E4,-74,E96AF2C858BA
SequenceRSSI,1578021629474000000,0117C55D14E4,-83,E96AF2C858BA
SequenceRSSI,1578021629510000000,0117C55D14E4,-72,DF231643E227
SequenceRSSI,1578021629541000000,0117C55D14E4,-74,E13B805C6CB0
SequenceRSSI,1578021629562000000,0117C55D14E4,-68,EC72840D9AD3
SequenceRSSI,1578021629635000000,0117C55D14E4,-83,C400A2E19293
SequenceRSSI,1578021629635000000,0117C55D14E4,-69,DD697EA75B68
SequenceRSSI,1578021629660000000,0117C55D14E4,-75,D2B6503554D7
SequenceRSSI,1578021629695000000,0117C55D14E4,-84,E6D9D20DD197
SequenceRSSI,1578021629789000000,0117C55D14E4,-75,DB8B36A69C56
SequenceRSSI,1578021629793000000,0117C55D14E4,-86,E6D9D20DD197
SequenceRSSI,1578021629881000000,0117C55D14E4,-73,D2B6503554D7
SequenceRSSI,1578021629944000000,0117C55D14E4,-86,DF231643E227
SequenceRSSI,1578021630089000000,0117C55D14E4,-67,CD4533FFC0E1
SequenceRSSI,1578021630089000000,0117C55D14E4,-89,DF231643E227
SequenceRSSI,1578021630165000000,0117C55D14E4,-89,F1EDAF28E08A
SequenceRSSI,1578021630216000000,0117C55D14E4,-70,F1307ECB3B90
SequenceRSSI,1578021630244000000,0117C55D14E4,-70,CD4533FFC0E1
SequenceRSSI,1578021630322000000,0117C55D14E4,-74,D2B6503554D7
SequenceRSSI,1578021630322000000,0117C55D14E4,-70,F69A86823B96
SequenceRSSI,1578021630324000000,0117C55D14E4,-87,E6D9D20DD197
SequenceRSSI,1578021630324000000,0117C55D14E4,-64,F69A86823B96
SequenceRSSI,1578021630384000000,0117C55D14E4,-71,E13B805C6CB0
SequenceRSSI,1578021630461000000,0117C55D14E4,-75,DD697EA75B68
SequenceRSSI,1578021630545000000,0117C55D14E4,-69,F69A86823B96
SequenceRSSI,1578021630633000000,0117C55D14E4,-66,F1307ECB3B90
SequenceRSSI,1578021630699000000,0117C55D14E4,-69,F69A86823B96
SequenceRSSI,1578021630717000000,0117C55D14E4,-85,D2B6503554D7
SequenceRSSI,1578021630718000000,0117C55D14E4,-88,F1EDAF28E08A
SequenceRSSI,1578021630768000000,0117C55D14E4,-89,E6D9D20DD197
SequenceRSSI,1578021630782000000,0117C55D14E4,-58,CD4533FFC0E1
